datetime,power_demand_mwh,temperature_c,rainfall_mm,wind_speed_ms,humidity_pct,sunshine_hr,solar_radiation_mj_m2,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2025-01-07 08:00:00,76275.0,-5.7,0.0,0.7,56,0.0,0.0,8,1,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 09:00:00,83905.0,-5.1,0.0,1.2,55,1.0,0.3,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 10:00:00,84067.0,-3.3,0.0,2.2,46,1.0,0.83,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 11:00:00,81412.0,-1.4,0.0,2.8,41,1.0,1.43,11,1,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 12:00:00,78847.0,-0.6,0.0,4.4,38,1.0,1.81,12,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 13:00:00,75772.0,0.7,0.0,3.0,40,1.0,1.98,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 14:00:00,79509.0,1.0,0.0,4.5,45,0.9,1.63,14,1,1,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 15:00:00,81657.0,0.7,0.0,5.4,51,0.7,1.41,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 16:00:00,82578.0,0.0,0.0,3.8,52,0.4,0.58,16,1,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 17:00:00,83816.0,-0.4,0.0,3.7,57,0.0,0.14,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 18:00:00,83944.0,-1.0,0.0,4.2,66,0.0,0.02,18,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 19:00:00,82130.0,-1.4,0.0,2.2,69,0.0,0.0,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 20:00:00,79874.0,-1.7,0.0,2.5,69,0.0,0.0,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 21:00:00,76653.0,-1.9,0.1,3.3,53,0.0,0.0,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 22:00:00,73934.0,-2.7,0.0,1.8,56,0.0,0.0,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-07 23:00:00,73389.0,-3.9,0.0,0.2,58,0.0,0.0,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.0,1.0
2025-01-08 00:00:00,72477.0,-4.3,0.0,0.6,59,0.0,0.0,0,2,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 01:00:00,68827.0,-4.4,0.0,0.7,63,0.0,0.0,1,2,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 02:00:00,66164.0,-4.7,0.0,1.4,65,0.0,0.0,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 03:00:00,64624.0,-4.1,0.0,1.2,66,0.0,0.0,3,2,1,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 04:00:00,64000.0,-4.3,0.0,0.7,67,0.0,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 05:00:00,64175.0,-4.4,0.0,1.7,67,0.0,0.0,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 06:00:00,66175.0,-4.5,0.0,1.0,65,0.0,0.0,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 07:00:00,70197.0,-4.5,0.0,0.9,62,0.0,0.0,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 08:00:00,76607.0,-4.8,0.0,1.2,63,0.0,0.0,8,2,1,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 09:00:00,84471.0,-4.1,0.0,1.1,53,0.0,0.16,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 10:00:00,85705.0,-2.9,0.0,1.9,49,0.0,0.44,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 11:00:00,84067.0,-1.8,0.0,2.5,44,0.6,0.88,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 12:00:00,81544.0,-1.0,0.0,2.6,46,1.0,1.58,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 13:00:00,77916.0,-0.3,0.0,2.8,44,0.5,1.35,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 14:00:00,80958.0,-0.1,0.0,3.7,44,0.6,1.23,14,2,1,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 15:00:00,82440.0,0.1,0.0,3.0,45,0.7,1.13,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 16:00:00,83709.0,-0.1,0.0,4.9,44,0.5,0.76,16,2,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 17:00:00,84497.0,-1.0,0.0,5.4,42,0.8,0.44,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 18:00:00,83833.0,-2.0,0.0,4.4,45,0.2,0.05,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 19:00:00,82089.0,-2.9,0.0,4.9,51,0.0,0.0,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 20:00:00,80174.0,-4.1,0.0,4.3,57,0.0,0.0,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 21:00:00,77248.0,-5.2,0.0,4.4,56,0.0,0.0,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 22:00:00,74675.0,-5.8,0.0,2.9,57,0.0,0.0,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-08 23:00:00,74372.0,-5.7,0.0,3.7,59,0.0,0.0,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.0,1.0
2025-01-09 00:00:00,73549.0,-6.1,0.0,4.0,65,0.0,0.0,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 01:00:00,69935.0,-7.5,0.0,5.7,51,0.0,0.0,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 02:00:00,67613.0,-8.2,0.0,2.3,49,0.0,0.0,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 03:00:00,66170.0,-8.4,0.0,4.1,39,0.0,0.0,3,3,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 04:00:00,65678.0,-8.8,0.0,4.1,35,0.0,0.0,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 05:00:00,66191.0,-9.2,0.0,3.6,36,0.0,0.0,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 06:00:00,67928.0,-9.5,0.0,4.2,37,0.0,0.0,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 07:00:00,72013.0,-9.8,0.0,3.3,39,0.0,0.0,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 08:00:00,78398.0,-10.1,0.0,3.8,41,0.0,0.0,8,3,1,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 09:00:00,86700.0,-10.1,0.0,4.8,42,1.0,0.34,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 10:00:00,88715.0,-9.4,0.0,5.4,40,1.0,0.94,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 11:00:00,87741.0,-8.5,0.0,6.0,39,1.0,1.54,11,3,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 12:00:00,85690.0,-8.1,0.0,5.2,34,1.0,1.96,12,3,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 13:00:00,81808.0,-8.5,0.0,7.2,36,1.0,2.12,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 14:00:00,84569.0,-8.1,0.0,5.5,33,1.0,2.01,14,3,1,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 15:00:00,86925.0,-8.0,0.0,5.3,33,1.0,1.74,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 16:00:00,88704.0,-8.6,0.0,6.2,34,1.0,1.19,16,3,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 17:00:00,90705.0,-9.4,0.0,4.2,37,0.5,0.48,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 18:00:00,90221.0,-10.3,0.0,3.8,35,0.0,0.04,18,3,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 19:00:00,87930.0,-10.6,0.0,3.5,39,0.0,0.0,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 20:00:00,85465.0,-11.1,0.0,1.7,40,0.0,0.0,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 21:00:00,81732.0,-11.4,0.0,1.7,42,0.0,0.0,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 22:00:00,78493.0,-11.3,0.0,2.5,42,0.0,0.0,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-09 23:00:00,77385.0,-11.4,0.0,2.3,43,0.0,0.0,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,1.0
2025-01-10 00:00:00,76658.0,-11.6,0.0,0.7,45,0.0,0.0,0,4,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 01:00:00,72985.0,-11.7,0.0,1.1,45,0.0,0.0,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 02:00:00,70400.0,-11.7,0.0,1.3,46,0.0,0.0,2,4,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 03:00:00,68784.0,-11.6,0.0,1.5,47,0.0,0.0,3,4,1,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 04:00:00,67831.0,-11.6,0.0,2.2,49,0.0,0.0,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 05:00:00,68109.0,-11.6,0.0,2.6,49,0.0,0.0,5,4,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 06:00:00,69885.0,-11.5,0.0,2.5,49,0.0,0.0,6,4,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 07:00:00,73751.0,-12.0,0.0,0.9,52,0.0,0.0,7,4,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 08:00:00,80270.0,-12.1,0.0,1.3,52,0.0,0.0,8,4,1,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 09:00:00,88120.0,-11.2,0.0,1.3,50,1.0,0.32,9,4,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 10:00:00,89452.0,-8.8,0.0,1.5,48,1.0,0.9,10,4,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 11:00:00,87255.0,-7.8,0.0,2.6,46,1.0,1.52,11,4,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 12:00:00,83400.0,-5.4,0.0,1.8,44,1.0,1.89,12,4,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 13:00:00,78149.0,-4.4,0.0,1.6,42,1.0,2.06,13,4,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 14:00:00,79845.0,-3.4,0.0,1.2,38,1.0,2.01,14,4,1,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 15:00:00,80758.0,-2.0,0.0,2.0,36,1.0,1.71,15,4,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 16:00:00,82622.0,-2.3,0.0,2.1,36,1.0,1.18,16,4,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 17:00:00,85353.0,-3.0,0.0,2.1,42,1.0,0.52,17,4,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 18:00:00,85784.0,-4.2,0.0,1.4,45,0.2,0.06,18,4,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 19:00:00,83684.0,-5.2,0.0,1.6,47,0.0,0.0,19,4,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 20:00:00,81415.0,-5.7,0.0,0.7,50,0.0,0.0,20,4,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 21:00:00,78480.0,-6.1,0.0,0.9,54,0.0,0.0,21,4,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 22:00:00,75833.0,-5.9,0.0,0.9,56,0.0,0.0,22,4,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-10 23:00:00,75178.0,-6.0,0.0,1.0,59,0.0,0.0,23,4,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.0,1.0
2025-01-11 00:00:00,74473.0,-6.1,0.0,1.5,59,0.0,0.0,0,5,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 01:00:00,70903.0,-6.4,0.0,1.6,63,0.0,0.0,1,5,1,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 02:00:00,68289.0,-7.0,0.0,0.6,64,0.0,0.0,2,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 03:00:00,66602.0,-7.5,0.0,0.8,66,0.0,0.0,3,5,1,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 04:00:00,65572.0,-8.1,0.0,1.1,67,0.0,0.0,4,5,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 05:00:00,65269.0,-8.5,0.0,1.5,71,0.0,0.0,5,5,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 06:00:00,66018.0,-9.0,0.0,1.6,72,0.0,0.0,6,5,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 07:00:00,67526.0,-9.2,0.0,2.6,72,0.0,0.0,7,5,1,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 08:00:00,69535.0,-9.4,0.0,2.4,73,0.0,0.0,8,5,1,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 09:00:00,71305.0,-8.7,0.0,2.0,71,0.9,0.31,9,5,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 10:00:00,70256.0,-6.3,0.0,2.3,62,1.0,0.85,10,5,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 11:00:00,67604.0,-4.4,0.0,2.2,55,1.0,1.45,11,5,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 12:00:00,65202.0,-2.7,0.0,1.0,51,1.0,1.82,12,5,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 13:00:00,62478.0,-0.5,0.0,1.5,45,1.0,1.99,13,5,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 14:00:00,63463.0,-0.9,0.0,2.7,39,1.0,1.94,14,5,1,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 15:00:00,64821.0,0.3,0.0,3.4,37,1.0,1.67,15,5,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 16:00:00,67121.0,-0.6,0.0,2.0,38,1.0,1.15,16,5,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 17:00:00,69423.0,-1.4,0.0,2.1,40,1.0,0.51,17,5,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 18:00:00,71600.0,-2.5,0.0,1.9,45,0.2,0.05,18,5,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 19:00:00,72458.0,-3.3,0.0,2.6,53,0.0,0.0,19,5,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 20:00:00,71603.0,-4.0,0.0,1.2,56,0.0,0.0,20,5,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 21:00:00,70317.0,-5.0,0.0,0.4,55,0.0,0.0,21,5,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 22:00:00,68950.0,-5.4,0.0,0.8,57,0.0,0.0,22,5,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-11 23:00:00,69604.0,-6.0,0.0,1.4,61,0.0,0.0,23,5,1,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2025-01-12 00:00:00,70017.0,-6.0,0.0,0.7,62,0.0,0.0,0,6,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 01:00:00,66865.0,-6.1,0.0,1.6,61,0.0,0.0,1,6,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 02:00:00,64336.0,-6.4,0.0,1.8,65,0.0,0.0,2,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 03:00:00,62712.0,-6.8,0.0,1.8,67,0.0,0.0,3,6,1,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 04:00:00,61624.0,-7.1,0.0,2.1,68,0.0,0.0,4,6,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 05:00:00,61667.0,-7.5,0.0,2.0,70,0.0,0.0,5,6,1,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 06:00:00,62251.0,-7.7,0.0,2.2,72,0.0,0.0,6,6,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 07:00:00,63399.0,-8.0,0.0,2.1,73,0.0,0.0,7,6,1,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 08:00:00,64557.0,-8.2,0.0,2.6,75,0.0,0.0,8,6,1,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 09:00:00,64825.0,-7.7,0.0,1.9,74,0.6,0.24,9,6,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 10:00:00,62140.0,-5.5,0.0,2.4,68,1.0,0.66,10,6,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 11:00:00,59565.0,-3.0,0.0,1.4,59,1.0,1.4,11,6,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 12:00:00,56750.0,-1.0,0.0,1.1,51,1.0,1.74,12,6,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 13:00:00,55176.0,1.2,0.0,0.9,41,1.0,1.88,13,6,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 14:00:00,55464.0,1.9,0.0,2.1,38,0.9,1.73,14,6,1,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 15:00:00,56996.0,1.6,0.0,2.5,42,0.4,1.09,15,6,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 16:00:00,59807.0,1.8,0.0,2.2,43,0.7,0.69,16,6,1,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 17:00:00,64048.0,1.1,0.0,2.5,45,0.9,0.42,17,6,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 18:00:00,68441.0,-0.2,0.0,1.4,50,0.2,0.05,18,6,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 19:00:00,70172.0,-0.9,0.0,1.4,53,0.0,0.0,19,6,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 20:00:00,69792.0,-1.5,0.0,1.2,54,0.0,0.0,20,6,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 21:00:00,68783.0,-2.5,0.0,1.2,59,0.0,0.0,21,6,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 22:00:00,67323.0,-3.2,0.0,1.0,64,0.0,0.0,22,6,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-12 23:00:00,66648.0,-3.2,0.0,1.7,65,0.0,0.0,23,6,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.0,1.0
2025-01-13 00:00:00,66183.0,-3.3,0.0,1.6,64,0.0,0.0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0
2025-01-13 01:00:00,63557.0,-4.1,0.0,1.2,67,0.0,0.0,1,0,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0
2025-01-13 02:00:00,61468.0,-4.5,0.0,1.1,68,0.0,0.0,2,0,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0
2025-01-13 03:00:00,60223.0,-4.7,0.0,1.1,70,0.0,0.0,3,0,1,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.0,1.0
2025-01-13 04:00:00,59786.0,-5.1,0.0,1.6,73,0.0,0.0,4,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0
2025-01-13 05:00:00,60392.0,-5.3,0.0,2.4,75,0.0,0.0,5,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0
2025-01-13 06:00:00,62844.0,-5.6,0.0,1.8,76,0.0,0.0,6,0,1,0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0
2025-01-13 07:00:00,67593.0,-5.1,0.0,2.3,77,0.0,0.0,7,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0
2025-01-13 08:00:00,75338.0,-4.2,0.0,2.2,74,0.0,0.0,8,0,1,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.0,1.0
2025-01-13 09:00:00,83820.0,-3.4,0.0,2.0,74,0.0,0.07,9,0,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0
2025-01-13 10:00:00,85286.0,-2.2,0.0,2.9,73,0.0,0.42,10,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0
2025-01-13 11:00:00,83008.0,-0.8,0.0,2.7,67,0.2,0.98,11,0,1,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0
2025-01-13 12:00:00,79303.0,1.1,0.0,2.4,60,1.0,1.58,12,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0
